Identifier	lambda	lambda_sensitivity	Sample.ID	Fieldsite.ID	Locality	Drainage	H2S	Species	Sex
247	485	0.1799439833255979	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	486	0.1796257793442785	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	487	0.17921177671928895	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	488	0.17870197307610639	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	489	0.17809659356611238	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	490	0.17739609634156514	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	491	0.17660117640882605	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	492	0.17571276772702701	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	493	0.1747320434433625	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	494	0.1736604141838696	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	495	0.17249952434939117	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	496	0.17125124639973313	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	497	0.169917673144037	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	498	0.16850110809123092	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	499	0.16700405395015444	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	500	0.1654291994036465	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	501	0.16377940431357565	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	502	0.1620576835436237	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	503	0.1602671896127695	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	504	0.15841119441418408	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	505	0.15649307025105721	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	506	0.1545162704523333	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	507	0.1524843098371429	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	508	0.15040074529680805	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	509	0.14826915675769906	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	510	0.14609312877714217	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	511	0.14387623300835128	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	512	0.14162201174944333	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	513	0.1393339627665468	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	514	0.13701552555248436	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	515	0.13467006915118818	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	516	0.13230088164466883	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	517	0.12991116136473685	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	518	0.1275040098565952	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	519	0.12508242658659133	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	520	0.12264930535261458	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	521	0.12020743232348668	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	522	0.11775948560390516	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	523	0.11530803619458024	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	524	0.11285555019367698	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	525	0.11040439206596388	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	526	0.10795682879051108	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	527	0.10551503468666348	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	528	0.10308109671152729	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	529	0.10065702002047447	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	530	0.09824473358523475	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	531	0.09584609567196298	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	532	0.09346289899411453	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	533	0.09109687537182554	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	534	0.08874969975044156	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	535	0.08642299345547035	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	536	0.0841183265889876	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	537	0.0818372195027976	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	538	0.07958114331564356	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	539	0.07735151947466087	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	540	0.07514971839411065	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	541	0.07297705723622182	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	542	0.07083479692869028	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	543	0.06872413853999786	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	544	0.0666462191562746	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	545	0.06460210742107621	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	546	0.0625927989114671	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	547	0.060619211529724056	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	548	0.058682181089508914	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	549	0.05678245726854938	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	550	0.05492070008697123	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	551	0.05309747705203752	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	552	0.05131326108697285	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	553	0.04956842933480827	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	554	0.047863262898982746	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	555	0.04619794755202252	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	556	0.044572575413312686	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	557	0.04298714756798756	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	558	0.041441577572424455	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	559	0.039935695768655494	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	560	0.038469254310918966	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	561	0.03704193279303185	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	562	0.03565334435545751	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	563	0.034303042145864375	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	564	0.032990526006327174	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	565	0.03171524926370213	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	566	0.030476625506515143	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	567	0.02927403524128186	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	568	0.028106832332814996	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	569	0.026974350146076086	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	570	0.02587590732082738	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	571	0.024810813124143787	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	572	0.023778372339272227	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	573	0.022777889661959934	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	574	0.02180867358695531	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	575	0.02087003977770539	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	576	0.019961313921269905	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	577	0.01908183407811302	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	578	0.018230952542797902	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	579	0.01740803723678778	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	580	0.016612472658699313	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	581	0.01584366042060614	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	582	0.01510101940152134	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	583	0.014383985551131823	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	584	0.013692011378361114	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	585	0.013024565160498425	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	586	0.012381129909528749	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	587	0.011761202132986913	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	588	0.011164290427148584	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	589	0.010589913940663026	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	590	0.010037600746787704	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	591	0.009506886162164281	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	592	0.008997311049513146	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	593	0.008508420140661816	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	594	0.008039760414902192	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	595	0.0075908795657432075	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	596	0.007161324586659738	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	597	0.0067506405034245985	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	598	0.006358369277066451	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	599	0.005984048897461917	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	600	0.005627212683121411	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	601	0.005287388797953712	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	602	0.004964099990818152	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	603	0.004656863558623044	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	604	0.00436519152875026	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	605	0.00408859105182256	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	606	0.003826564991420157	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	607	0.003578612693424849	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	608	0.003344230914329873	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	609	0.003122914885185747	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	610	0.0029141594859122444	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	611	0.0027174605035209165	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	612	0.002532315947358411	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	613	0.0023582273947660034	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	614	0.00219470134150019	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	615	0.0020412505327959125	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	616	0.001897395252984867	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	617	0.0017626645540039065	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	618	0.0016365974058360072	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	619	0.0015187437548089687	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	620	0.0014086654786348465	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	621	0.0013059372300104133	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	622	0.0012101471634335796	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	623	0.0011208975425538931	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	624	0.0010378052278119622	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	625	9.605020462931744e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	626	8.886350475996717e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	627	8.218666511181656e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	628	7.598746913292972e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	629	7.02352368774853e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	630	6.4900811498986e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	631	5.995653801386075e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	632	5.537623522955429e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	633	5.113516173114192e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	634	4.7209976803381766e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	635	4.357869713383468e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	636	4.0220650100254723e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	637	3.711642439450095e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	638	3.424781867830702e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	639	3.159778890550864e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	640	2.915039488272156e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	641	2.689074657757331e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	642	2.4804950621775545e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	643	2.2880057396624287e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	644	2.1104009031766783e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	645	1.9465588594862714e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	646	1.7954370700497222e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	647	1.6560673721631496e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	648	1.5275513746070864e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	649	1.409056038391888e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	650	1.2998094499636317e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	651	1.1990967913981752e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	652	1.1062565096557531e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	653	1.0206766848657193e-4	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	654	9.417915958342016e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	655	8.690784794873456e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	656	8.020544797509994e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	657	7.402737803951233e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	658	6.833249156120032e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	659	6.308282515237468e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	660	5.824336314041033e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	661	5.378181771286178e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	662	4.966842392157507e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	663	4.5875748777099254e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	664	4.2378513667954424e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	665	3.915342934958982e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	666	3.617904276375103e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	667	3.3435594969327916e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	668	3.090488948955186e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	669	2.8570170406812663e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	670	2.6416009564601663e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	671	2.442820226556417e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	672	2.2593670884797947e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	673	2.090037584795547e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	674	1.9337233454008103e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	675	1.789404005243597e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	676	1.6561402113867804e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	677	1.533067176163529e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	678	1.4193887359178457e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	679	1.3143718774641419e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	680	1.2173416969256674e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	681	1.1276767580184746e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	682	1.0448048191327707e-5	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	683	9.681989007261447e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	684	8.973736665843593e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	685	8.318820944264876e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	686	7.713124131351313e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	687	7.15285285583293e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	688	6.6345121761011365e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	689	6.154881751738746e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	690	5.710993930862592e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	691	5.300113600117776e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	692	4.919719656063617e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	693	4.567487967729756e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	694	4.241275710360468e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	695	3.939106959844372e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	696	3.659159446099196e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	697	3.3997523717873287e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	698	3.1593352102289047e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	699	2.9364774032884965e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
247	700	2.7298588863871953e-6	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	350	0.049641749477354113	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	351	0.04959247647803575	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	352	0.04951676981969378	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	353	0.04941472891522506	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	354	0.04928651434825562	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	355	0.04913235024875207	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	356	0.0489525268585778	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	357	0.04874740334716646	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	358	0.048517410947034975	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	359	0.0482630564895833	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	360	0.047984926432902066	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	361	0.04768369148406353	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	362	0.047360111926912224	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	363	0.04701504377031967	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	364	0.04664944582806421	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	365	0.046264387826008856	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	366	0.04586105960047097	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	367	0.045440781398599174	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	368	0.045005015212262175	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	369	0.04455537696728237	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	370	0.04409364924757307	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	371	0.043621794059762686	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	372	0.04314196494379896	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	373	0.04265651752059723	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	374	0.04216801735808621	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	375	0.041679243858810645	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	376	0.041193188759051466	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	377	0.040713047818668434	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
248	378	0.04024220440897532	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
