Fieldsite.ID	Drainage	lambda	H2S	median_sensitivity
MT14-13	Ixtapangajoya	493	1	0.1747320434433625
MT14-13	Ixtapangajoya	494	1	0.1736604141838696
MT14-13	Ixtapangajoya	495	1	0.17249952434939117
MT14-13	Ixtapangajoya	496	1	0.17125124639973313
MT14-13	Ixtapangajoya	497	1	0.169917673144037
MT14-13	Ixtapangajoya	498	1	0.16850110809123092
MT14-13	Ixtapangajoya	499	1	0.16700405395015444
MT14-13	Ixtapangajoya	500	1	0.1654291994036465
MT14-13	Ixtapangajoya	501	1	0.16377940431357565
MT14-13	Ixtapangajoya	502	1	0.1620576835436237
MT14-13	Ixtapangajoya	503	1	0.1602671896127695
MT14-13	Ixtapangajoya	504	1	0.15841119441418408
MT14-13	Ixtapangajoya	505	1	0.15649307025105721
MT14-13	Ixtapangajoya	506	1	0.1545162704523333
MT14-13	Ixtapangajoya	507	1	0.1524843098371429
MT14-13	Ixtapangajoya	508	1	0.15040074529680805
MT14-13	Ixtapangajoya	509	1	0.14826915675769906
MT14-13	Ixtapangajoya	510	1	0.14609312877714217
MT14-13	Ixtapangajoya	511	1	0.14387623300835128
MT14-13	Ixtapangajoya	512	1	0.14162201174944333
MT14-13	Ixtapangajoya	513	1	0.1393339627665468
MT14-13	Ixtapangajoya	514	1	0.13701552555248436
MT14-13	Ixtapangajoya	515	1	0.13467006915118818
MT14-13	Ixtapangajoya	516	1	0.13230088164466883
MT14-13	Ixtapangajoya	517	1	0.12991116136473685
MT14-13	Ixtapangajoya	518	1	0.1275040098565952
MT14-13	Ixtapangajoya	519	1	0.12508242658659133
MT14-13	Ixtapangajoya	520	1	0.12264930535261458
MT14-13	Ixtapangajoya	521	1	0.12020743232348668
MT14-13	Ixtapangajoya	522	1	0.11775948560390516
MT14-13	Ixtapangajoya	523	1	0.11530803619458024
MT14-13	Ixtapangajoya	524	1	0.11285555019367698
MT14-13	Ixtapangajoya	525	1	0.11040439206596388
MT14-13	Ixtapangajoya	526	1	0.10795682879051108
MT14-13	Ixtapangajoya	527	1	0.1054457514104542
MT14-13	Ixtapangajoya	528	1	0.10291937280637978
MT14-13	Ixtapangajoya	529	1	0.10040627963015206
MT14-13	Ixtapangajoya	530	1	0.09790849639525002
MT14-13	Ixtapangajoya	531	1	0.09542796499490601
MT14-13	Ixtapangajoya	532	1	0.09296655001676021
MT14-13	Ixtapangajoya	533	1	0.09052604358477223
MT14-13	Ixtapangajoya	534	1	0.08810816957539622
MT14-13	Ixtapangajoya	535	1	0.08571458708064067
MT14-13	Ixtapangajoya	536	1	0.0833468930194539
MT14-13	Ixtapangajoya	537	1	0.08100662383027128
MT14-13	Ixtapangajoya	538	1	0.07869525621069606
MT14-13	Ixtapangajoya	539	1	0.07641420690431353
MT14-13	Ixtapangajoya	540	1	0.074164831568562
MT14-13	Ixtapangajoya	541	1	0.07194842279036674
MT14-13	Ixtapangajoya	542	1	0.06976620734682917
MT14-13	Ixtapangajoya	543	1	0.06761934283558298
MT14-13	Ixtapangajoya	544	1	0.06550891382250246
MT14-13	Ixtapangajoya	545	1	0.06343592767238763
MT14-13	Ixtapangajoya	546	1	0.061401310240322804
MT14-13	Ixtapangajoya	547	1	0.05940590160713154
MT14-13	Ixtapangajoya	548	1	0.057450452041439476
MT14-13	Ixtapangajoya	549	1	0.055535618363362335
MT14-13	Ixtapangajoya	550	1	0.053661960871045376
MT14-13	Ixtapangajoya	551	1	0.051829940971818686
MT14-13	Ixtapangajoya	552	1	0.05003991963544961
MT14-13	Ixtapangajoya	553	1	0.04829215675894652
MT14-13	Ixtapangajoya	554	1	0.046586811501864556
MT14-13	Ixtapangajoya	555	1	0.044923943619384794
MT14-13	Ixtapangajoya	556	1	0.04330351578896578
MT14-13	Ixtapangajoya	557	1	0.04172539689636615
MT14-13	Ixtapangajoya	558	1	0.0401893662194786
MT14-13	Ixtapangajoya	559	1	0.03869511842466333
MT14-13	Ixtapangajoya	560	1	0.037242269270846465
MT14-13	Ixtapangajoya	561	1	0.0358303619020441
MT14-13	Ixtapangajoya	562	1	0.03445887359935902
MT14-13	Ixtapangajoya	563	1	0.03312722285885571
MT14-13	Ixtapangajoya	564	1	0.031834776661727675
MT14-13	Ixtapangajoya	565	1	0.030580857807384742
MT14-13	Ixtapangajoya	566	1	0.029364752187868423
MT14-13	Ixtapangajoya	567	1	0.028185715892652154
MT14-13	Ixtapangajoya	568	1	0.027042982045639725
MT14-13	Ixtapangajoya	569	1	0.025935767290304987
MT14-13	Ixtapangajoya	570	1	0.024863277853712347
MT14-13	Ixtapangajoya	571	1	0.023824715134994907
MT14-13	Ixtapangajoya	572	1	0.022819280778236112
MT14-13	Ixtapangajoya	573	1	0.021846181203163405
MT14-13	Ixtapangajoya	574	1	0.02090463157934578
MT14-13	Ixtapangajoya	575	1	0.019993859240473557
MT14-13	Ixtapangajoya	576	1	0.01911310654472295
MT14-13	Ixtapangajoya	577	1	0.01826163319514239
MT14-13	Ixtapangajoya	578	1	0.017438718040526154
MT14-13	Ixtapangajoya	579	1	0.0166436603824649
MT14-13	Ixtapangajoya	580	1	0.015875780818343312
MT14-13	Ixtapangajoya	581	1	0.015134421653151405
MT14-13	Ixtapangajoya	582	1	0.014418946915271189
MT14-13	Ixtapangajoya	583	1	0.013728742013043475
MT14-13	Ixtapangajoya	584	1	0.013063213070069702
MT14-13	Ixtapangajoya	585	1	0.012421785977973705
MT14-13	Ixtapangajoya	586	1	0.011803905205828337
MT14-13	Ixtapangajoya	587	1	0.011209032405709684
MT14-13	Ixtapangajoya	588	1	0.010636644853898937
MT14-13	Ixtapangajoya	589	1	0.010086233767119031
MT14-13	Ixtapangajoya	590	1	0.009557302532840721
MT14-13	Ixtapangajoya	591	1	0.009049364892090064
MT14-13	Ixtapangajoya	592	1	0.008561943112277422
MT14-13	Ixtapangajoya	593	1	0.008094566186296314
MT14-13	Ixtapangajoya	594	1	0.007646768092454205
MT14-13	Ixtapangajoya	595	1	0.0072180861476517895
MT14-13	Ixtapangajoya	596	1	0.006808059483595563
MT14-13	Ixtapangajoya	597	1	0.006416227672701296
MT14-13	Ixtapangajoya	598	1	0.006042129526741143
MT14-13	Ixtapangajoya	599	1	0.00568530208724308
MT14-13	Ixtapangajoya	600	1	0.0053452798222408905
MT14-13	Ixtapangajoya	601	1	0.005021594039280401
MT14-13	Ixtapangajoya	602	1	0.004713772519731451
MT14-13	Ixtapangajoya	603	1	0.004421339374555652
MT14-13	Ixtapangajoya	604	1	0.004143815116875616
MT14-13	Ixtapangajoya	605	1	0.00388071694211752
MT14-13	Ixtapangajoya	606	1	0.0036315592022849686
MT14-13	Ixtapangajoya	607	1	0.0033958540571887596
MT14-13	Ixtapangajoya	608	1	0.0031731122823023625
MT14-13	Ixtapangajoya	609	1	0.002962844210414143
MT14-13	Ixtapangajoya	610	1	0.002764560782454116
MT14-13	Ixtapangajoya	611	1	0.0025777746818071326
MT14-13	Ixtapangajoya	612	1	0.00240200152607999
MT14-13	Ixtapangajoya	613	1	0.0022367610906327846
MT14-13	Ixtapangajoya	614	1	0.002081578539159705
MT14-13	Ixtapangajoya	615	1	0.0019359856381351347
MT14-13	Ixtapangajoya	616	1	0.0017995219339368206
MT14-13	Ixtapangajoya	617	1	0.001671735873819366
MT14-13	Ixtapangajoya	618	1	0.001552185854535801
MT14-13	Ixtapangajoya	619	1	0.0014404411851872668
MT14-13	Ixtapangajoya	620	1	0.0013360829537254152
MT14-13	Ixtapangajoya	621	1	0.001238704789348224
MT14-13	Ixtapangajoya	622	1	0.0011479135157398716
MT14-13	Ixtapangajoya	623	1	0.0010633296926445552
MT14-13	Ixtapangajoya	624	1	9.845880455813883e-4
MT14-13	Ixtapangajoya	625	1	9.113377855660751e-4
MT14-13	Ixtapangajoya	626	1	8.432428224817516e-4
MT14-13	Ixtapangajoya	627	1	7.79981877224919e-4
MT14-13	Ixtapangajoya	628	1	7.212484989434653e-4
MT14-13	Ixtapangajoya	629	1	6.667509945909355e-4
MT14-13	Ixtapangajoya	630	1	6.16212278662167e-4
MT14-13	Ixtapangajoya	631	1	5.693696513709762e-4
MT14-13	Ixtapangajoya	632	1	5.259745137085896e-4
MT14-13	Ixtapangajoya	633	1	4.8579202780860516e-4
MT14-13	Ixtapangajoya	634	1	4.4860073087099335e-4
MT14-13	Ixtapangajoya	635	1	4.1419211059182294e-4
MT14-13	Ixtapangajoya	636	1	3.8237014963571526e-4
MT14-13	Ixtapangajoya	637	1	3.529508461993563e-4
MT14-13	Ixtapangajoya	638	1	3.2576171717097835e-4
MT14-13	Ixtapangajoya	639	1	3.00641289812754e-4
MT14-13	Ixtapangajoya	640	1	2.7743858729886717e-4
MT14-13	Ixtapangajoya	641	1	2.560126128465325e-4
MT14-13	Ixtapangajoya	642	1	2.3623183659308403e-4
MT14-13	Ixtapangajoya	643	1	2.1797368880914307e-4
MT14-13	Ixtapangajoya	644	1	2.0112406250352816e-4
MT14-13	Ixtapangajoya	645	1	1.8557682797536244e-4
MT14-13	Ixtapangajoya	646	1	1.712333614064187e-4
MT14-13	Ixtapangajoya	647	1	1.5800208916442297e-4
MT14-13	Ixtapangajoya	648	1	1.4579804910630866e-4
MT14-13	Ixtapangajoya	649	1	1.3454246982944106e-4
MT14-13	Ixtapangajoya	650	1	1.2416236851725882e-4
MT14-13	Ixtapangajoya	651	1	1.1459016776206543e-4
MT14-13	Ixtapangajoya	652	1	1.0576333151971829e-4
MT14-13	Ixtapangajoya	653	1	9.762402015615595e-5
MT14-13	Ixtapangajoya	654	1	9.011876438151804e-5
MT14-13	Ixtapangajoya	655	1	8.319815773125682e-5
MT14-13	Ixtapangajoya	656	1	7.681656714240181e-5
MT14-13	Ixtapangajoya	657	1	7.093186108425943e-5
MT14-13	Ixtapangajoya	658	1	6.550515463385648e-5
MT14-13	Ixtapangajoya	659	1	6.050057083474231e-5
MT14-13	Ixtapangajoya	660	1	5.588501764123399e-5
MT14-13	Ixtapangajoya	661	1	5.162797972658237e-5
MT14-13	Ixtapangajoya	662	1	4.770132442100059e-5
MT14-13	Ixtapangajoya	663	1	4.40791210422592e-5
MT14-13	Ixtapangajoya	664	1	4.0737472886057616e-5
MT14-13	Ixtapangajoya	665	1	3.765436115424016e-5
MT14-13	Ixtapangajoya	666	1	3.4809500114909336e-5
MT14-13	Ixtapangajoya	667	1	3.218420280854608e-5
MT14-13	Ixtapangajoya	668	1	2.9761256637422903e-5
MT14-13	Ixtapangajoya	669	1	2.752480820112205e-5
MT14-13	Ixtapangajoya	670	1	2.5460256768134343e-5
MT14-13	Ixtapangajoya	671	1	2.3554155801773567e-5
MT14-13	Ixtapangajoya	672	1	2.1794121987478145e-5
MT14-13	Ixtapangajoya	673	1	2.016875123761545e-5
MT14-13	Ixtapangajoya	674	1	1.8667541178799232e-5
MT14-13	Ixtapangajoya	675	1	1.7280819655230025e-5
MT14-13	Ixtapangajoya	676	1	1.5999678809443836e-5
MT14-13	Ixtapangajoya	677	1	1.481591432894726e-5
MT14-13	Ixtapangajoya	678	1	1.372196947339328e-5
MT14-13	Ixtapangajoya	679	1	1.2710883522118445e-5
MT14-13	Ixtapangajoya	680	1	1.1776244305950614e-5
MT14-13	Ixtapangajoya	681	1	1.091214451016354e-5
MT14-13	Ixtapangajoya	682	1	1.0113141457274139e-5
MT14-13	Ixtapangajoya	683	1	9.374220099041066e-6
MT14-13	Ixtapangajoya	684	1	8.690758966537416e-6
MT14-13	Ixtapangajoya	685	1	8.058498845545692e-6
MT14-13	Ixtapangajoya	686	1	7.4735139617854814e-6
MT14-13	Ixtapangajoya	687	1	6.932185476668587e-6
MT14-13	Ixtapangajoya	688	1	6.431177109407682e-6
MT14-13	Ixtapangajoya	689	1	5.967412715435375e-6
MT14-13	Ixtapangajoya	690	1	5.538055664255327e-6
MT14-13	Ixtapangajoya	691	1	5.140489872090565e-6
MT14-13	Ixtapangajoya	692	1	4.772302356071726e-6
MT14-13	Ixtapangajoya	693	1	4.431267187251668e-6
MT14-13	Ixtapangajoya	694	1	4.115330729504173e-6
MT14-13	Ixtapangajoya	695	1	3.822598060398911e-6
MT14-13	Ixtapangajoya	696	1	3.551320478494772e-6
MT14-13	Ixtapangajoya	697	1	3.299884009197742e-6
MT14-13	Ixtapangajoya	698	1	3.0667988284375806e-6
MT14-13	Ixtapangajoya	699	1	2.850689529962644e-6
MT14-13	Ixtapangajoya	700	1	2.650286168081044e-6
MT14-17	Ixtapangajoya	350	0	0.06694416387372853
MT14-17	Ixtapangajoya	351	0	0.06693785833702195
MT14-17	Ixtapangajoya	352	0	0.06689657652242038
MT14-17	Ixtapangajoya	353	0	0.06682029497284192
MT14-17	Ixtapangajoya	354	0	0.06670906456878777
MT14-17	Ixtapangajoya	355	0	0.06656301383059453
MT14-17	Ixtapangajoya	356	0	0.06638235247958091
MT14-17	Ixtapangajoya	357	0	0.06616737533401505
MT14-17	Ixtapangajoya	358	0	0.06591846662798642
MT14-17	Ixtapangajoya	359	0	0.06563610485493396
MT14-17	Ixtapangajoya	360	0	0.06532086825196444
MT14-17	Ixtapangajoya	361	0	0.06497344105482238
MT14-17	Ixtapangajoya	362	0	0.06459462066429285
MT14-17	Ixtapangajoya	363	0	0.06418532586988768
MT14-17	Ixtapangajoya	364	0	0.06374660627185726
MT14-17	Ixtapangajoya	365	0	0.06327965302286871
MT14-17	Ixtapangajoya	366	0	0.06278581097021665
MT14-17	Ixtapangajoya	367	0	0.06226659221179532
MT14-17	Ixtapangajoya	368	0	0.06172369097797178
MT14-17	Ixtapangajoya	369	0	0.061158999611686145
MT14-17	Ixtapangajoya	370	0	0.06057462523770793
MT14-17	Ixtapangajoya	371	0	0.0599729064901426
MT14-17	Ixtapangajoya	372	0	0.059356429412136945
MT14-17	Ixtapangajoya	373	0	0.05872804136828354
MT14-17	Ixtapangajoya	374	0	0.05809086154278679
MT14-17	Ixtapangajoya	375	0	0.05744828636919151
MT14-17	Ixtapangajoya	376	0	0.0568039880930949
MT14-17	Ixtapangajoya	377	0	0.05616190465551641
MT14-17	Ixtapangajoya	378	0	0.05552621924793359
MT14-17	Ixtapangajoya	379	0	0.05490132826672652
MT14-17	Ixtapangajoya	380	0	0.05429179700064895
MT14-17	Ixtapangajoya	381	0	0.05370230320503453
MT14-17	Ixtapangajoya	382	0	0.05313756969813187
MT14-17	Ixtapangajoya	383	0	0.05260228816691967
MT14-17	Ixtapangajoya	384	0	0.052101037369259674
MT14-17	Ixtapangajoya	385	0	0.051638199728350126
MT14-17	Ixtapangajoya	386	0	0.05121788080417379
MT14-17	Ixtapangajoya	387	0	0.05084383619870504
MT14-17	Ixtapangajoya	388	0	0.050519410066495275
MT14-17	Ixtapangajoya	389	0	0.05024748858741123
MT14-17	Ixtapangajoya	390	0	0.0500304706077451
MT14-17	Ixtapangajoya	391	0	0.049870256314373314
MT14-17	Ixtapangajoya	392	0	0.04976825344309085
MT14-17	Ixtapangajoya	393	0	0.04972539929935347
MT14-17	Ixtapangajoya	394	0	0.04974219591653961
MT14-17	Ixtapangajoya	395	0	0.04981875507100608
MT14-17	Ixtapangajoya	396	0	0.04995484963487473
MT14-17	Ixtapangajoya	397	0	0.05014996784527879
MT14-17	Ixtapangajoya	398	0	0.05040336743404187
MT14-17	Ixtapangajoya	399	0	0.0507141271061832
MT14-17	Ixtapangajoya	400	0	0.05108119348857171
MT14-17	Ixtapangajoya	401	0	0.051503422311667955
MT14-17	Ixtapangajoya	402	0	0.051979613176591485
MT14-17	Ixtapangajoya	403	0	0.05250853775742151
MT14-17	Ixtapangajoya	404	0	0.053088961675762505
MT14-17	Ixtapangajoya	405	0	0.053719660558834696
MT14-17	Ixtapangajoya	406	0	0.05439943096311286
MT14-17	Ixtapangajoya	407	0	0.05512709692909768
MT14-17	Ixtapangajoya	408	0	0.05590151294836448
MT14-17	Ixtapangajoya	409	0	0.05672156409060989
MT14-17	Ixtapangajoya	410	0	0.057586163973082395
MT14-17	Ixtapangajoya	411	0	0.05849425117158954
MT14-17	Ixtapangajoya	412	0	0.05944478458204977
MT14-17	Ixtapangajoya	413	0	0.06043673815205043
MT14-17	Ixtapangajoya	414	0	0.06146909531815458
MT14-17	Ixtapangajoya	415	0	0.06254084340975875
MT14-17	Ixtapangajoya	416	0	0.06365096821548112
MT14-17	Ixtapangajoya	417	0	0.06479844885361302
MT14-17	Ixtapangajoya	418	0	0.06598225304360802
MT14-17	Ixtapangajoya	419	0	0.06720133283996385
MT14-17	Ixtapangajoya	420	0	0.0684546208620779
MT14-17	Ixtapangajoya	421	0	0.06974102703249499
MT14-17	Ixtapangajoya	422	0	0.07105943582030809
MT14-17	Ixtapangajoya	423	0	0.07240870397522961
MT14-17	Ixtapangajoya	424	0	0.07378765873013092
MT14-17	Ixtapangajoya	425	0	0.07519509644483983
MT14-17	Ixtapangajoya	426	0	0.0766297816610439
MT14-17	Ixtapangajoya	427	0	0.07809044653672799
MT14-17	Ixtapangajoya	428	0	0.07957579062824927
MT14-17	Ixtapangajoya	429	0	0.08108448098857907
MT14-17	Ixtapangajoya	430	0	0.08261515255114861
MT14-17	Ixtapangajoya	431	0	0.0841664087699339
MT14-17	Ixtapangajoya	432	0	0.08573682248772498
MT14-17	Ixtapangajoya	433	0	0.08732493700586422
MT14-17	Ixtapangajoya	434	0	0.08892926733000095
MT14-17	Ixtapangajoya	435	0	0.09054830156755048
MT14-17	Ixtapangajoya	436	0	0.09218050245354131
MT14-17	Ixtapangajoya	437	0	0.09382430898234821
MT14-17	Ixtapangajoya	438	0	0.09547813812346978
MT14-17	Ixtapangajoya	439	0	0.09714038660001034
MT14-17	Ixtapangajoya	440	0	0.09880943270890556
MT14-17	Ixtapangajoya	441	0	0.1004836381622363
MT14-17	Ixtapangajoya	442	0	0.10216134992923696
MT14-17	Ixtapangajoya	443	0	0.10384090205890305
MT14-17	Ixtapangajoya	444	0	0.10552061746349363
MT14-17	Ixtapangajoya	445	0	0.1071988096437819
MT14-17	Ixtapangajoya	446	0	0.10887378433771516
MT14-17	Ixtapangajoya	447	0	0.11054384107526341
MT14-17	Ixtapangajoya	448	0	0.1122072746237661
MT14-17	Ixtapangajoya	449	0	0.11386237631005276
MT14-17	Ixtapangajoya	450	0	0.1155074352081182
MT14-17	Ixtapangajoya	451	0	0.11714073918416794
MT14-17	Ixtapangajoya	452	0	0.11876057579447179
MT14-17	Ixtapangajoya	453	0	0.12036523303563637
MT14-17	Ixtapangajoya	454	0	0.1219529999516218
MT14-17	Ixtapangajoya	455	0	0.12352216710700487
MT14-17	Ixtapangajoya	456	0	0.12507102694154998
MT14-17	Ixtapangajoya	457	0	0.1265978740269576
MT14-17	Ixtapangajoya	458	0	0.12810100525258517
MT14-17	Ixtapangajoya	459	0	0.12957871997278245
MT14-17	Ixtapangajoya	460	0	0.13102932015407875
MT14-17	Ixtapangajoya	461	0	0.1324511105655881
MT14-17	Ixtapangajoya	462	0	0.1338423990604482
MT14-17	Ixtapangajoya	463	0	0.1352014969996785
MT14-17	Ixtapangajoya	464	0	0.13652671987232587
MT14-17	Ixtapangajoya	465	0	0.13781638816698488
MT14-17	Ixtapangajoya	466	0	0.1390688285495852
MT14-17	Ixtapangajoya	467	0	0.14028237540060054
MT14-17	Ixtapangajoya	468	0	0.14145537276147718
MT14-17	Ixtapangajoya	469	0	0.14258617673505888
MT14-17	Ixtapangajoya	470	0	0.14367315837810166
MT14-17	Ixtapangajoya	471	0	0.1447147071156886
MT14-17	Ixtapangajoya	472	0	0.1457092346975491
MT14-17	Ixtapangajoya	473	0	0.14665517970511346
MT14-17	Ixtapangajoya	474	0	0.147551012605779
MT14-17	Ixtapangajoya	475	0	0.14839524133754198
MT14-17	Ixtapangajoya	476	0	0.14918641739313815
MT14-17	Ixtapangajoya	477	0	0.14992314235841536
MT14-17	Ixtapangajoya	478	0	0.15060407484518307
MT14-17	Ixtapangajoya	479	0	0.1512279377445725
MT14-17	Ixtapangajoya	480	0	0.15179352571339552
MT14-17	Ixtapangajoya	481	0	0.15229971279347815
MT14-17	Ixtapangajoya	482	0	0.15274546005287035
MT14-17	Ixtapangajoya	483	0	0.1531298231285769
MT14-17	Ixtapangajoya	484	0	0.1534519595433962
MT14-17	Ixtapangajoya	485	0	0.1537111356649361
MT14-17	Ixtapangajoya	486	0	0.15390673317320097
MT14-17	Ixtapangajoya	487	0	0.15403825490456285
MT14-17	Ixtapangajoya	488	0	0.15410532994460238
MT14-17	Ixtapangajoya	489	0	0.15410771785032348
MT14-17	Ixtapangajoya	490	0	0.1540453118935704
MT14-17	Ixtapangajoya	491	0	0.1539181412319913
MT14-17	Ixtapangajoya	492	0	0.1537263719313157
MT14-17	Ixtapangajoya	493	0	0.1534703067826929
MT14-17	Ixtapangajoya	494	0	0.15315038388087843
MT14-17	Ixtapangajoya	495	0	0.15276717395257733
MT14-17	Ixtapangajoya	496	0	0.1523213764486135
MT14-17	Ixtapangajoya	497	0	0.15181381443808814
MT14-17	Ixtapangajoya	498	0	0.15124542836662336
MT14-17	Ixtapangajoya	499	0	0.15061726876345888
MT14-17	Ixtapangajoya	500	0	0.14993048800297337
MT14-17	Ixtapangajoya	501	0	0.14918633124455788
MT14-17	Ixtapangajoya	502	0	0.14838612669027074
MT14-17	Ixtapangajoya	503	0	0.1470372186306868
MT14-17	Ixtapangajoya	504	0	0.14550597374872712
MT14-17	Ixtapangajoya	505	0	0.14392144200097803
MT14-17	Ixtapangajoya	506	0	0.14228641739132966
MT14-17	Ixtapangajoya	507	0	0.1406037383765418
MT14-17	Ixtapangajoya	508	0	0.13887627175206926
MT14-17	Ixtapangajoya	509	0	0.1371068969276838
MT14-17	Ixtapangajoya	510	0	0.1352984907993836
MT14-17	Ixtapangajoya	511	0	0.13345391340958446
MT14-17	Ixtapangajoya	512	0	0.13157599456967672
MT14-17	Ixtapangajoya	513	0	0.12966752159813608
MT14-17	Ixtapangajoya	514	0	0.12773122830398828
MT14-17	Ixtapangajoya	515	0	0.12576978532002714
MT14-17	Ixtapangajoya	516	0	0.12378579186331337
MT14-17	Ixtapangajoya	517	0	0.1217817689726617
MT14-17	Ixtapangajoya	518	0	0.11976015424459804
MT14-17	Ixtapangajoya	519	0	0.11772329806118145
MT14-17	Ixtapangajoya	520	0	0.11567346127564201
MT14-17	Ixtapangajoya	521	0	0.11361281429551935
MT14-17	Ixtapangajoya	522	0	0.11154343747835865
MT14-17	Ixtapangajoya	523	0	0.10946732273248314
MT14-17	Ixtapangajoya	524	0	0.10738637619533595
MT14-17	Ixtapangajoya	525	0	0.10530242184472308
MT14-17	Ixtapangajoya	526	0	0.10321720588431695
MT14-17	Ixtapangajoya	527	0	0.10113240173427257
MT14-17	Ixtapangajoya	528	0	0.09904961545096898
MT14-17	Ixtapangajoya	529	0	0.09697039139688148
MT14-17	Ixtapangajoya	530	0	0.09489621798251668
MT14-17	Ixtapangajoya	531	0	0.09282853330722131
MT14-17	Ixtapangajoya	532	0	0.09076873053447512
MT14-17	Ixtapangajoya	533	0	0.0887181628498799
MT14-17	Ixtapangajoya	534	0	0.08667814786624592
MT14-17	Ixtapangajoya	535	0	0.08464997135967288
MT14-17	Ixtapangajoya	536	0	0.0826348902429063
MT14-17	Ixtapangajoya	537	0	0.08063413470705665
MT14-17	Ixtapangajoya	538	0	0.07864890948936396
MT14-17	Ixtapangajoya	539	0	0.07668039425241534
MT14-17	Ixtapangajoya	540	0	0.07472974308828186
MT14-17	Ixtapangajoya	541	0	0.07279808318859828
MT14-17	Ixtapangajoya	542	0	0.07088651274780204
MT14-17	Ixtapangajoya	543	0	0.0689960981906742
MT14-17	Ixtapangajoya	544	0	0.06712787083616659
MT14-17	Ixtapangajoya	545	0	0.06528282312647529
MT14-17	Ixtapangajoya	546	0	0.06346190456278701
MT14-17	Ixtapangajoya	547	0	0.06166601749661524
MT14-17	Ixtapangajoya	548	0	0.05989601292785622
MT14-17	Ixtapangajoya	549	0	0.058152686457588566
MT14-17	Ixtapangajoya	550	0	0.0564367745353718
MT14-17	Ixtapangajoya	551	0	0.05474895112779719
MT14-17	Ixtapangajoya	552	0	0.05308982491792161
MT14-17	Ixtapangajoya	553	0	0.051459937124786054
MT14-17	Ixtapangajoya	554	0	0.04985976000944331
MT14-17	Ixtapangajoya	555	0	0.0482896961098201
MT14-17	Ixtapangajoya	556	0	0.0467500782223842
MT14-17	Ixtapangajoya	557	0	0.04524117012500164
MT14-17	Ixtapangajoya	558	0	0.04376316801347782
MT14-17	Ixtapangajoya	559	0	0.04231620260487548
MT14-17	Ixtapangajoya	560	0	0.04090034184439203
MT14-17	Ixtapangajoya	561	0	0.03951559413978061
MT14-17	Ixtapangajoya	562	0	0.038161912038196785
MT14-17	Ixtapangajoya	563	0	0.03683919625496224
MT14-17	Ixtapangajoya	564	0	0.035547299961862996
MT14-17	Ixtapangajoya	565	0	0.03428603324391834
MT14-17	Ixtapangajoya	566	0	0.033055167637614305
MT14-17	Ixtapangajoya	567	0	0.03185444066987613
MT14-17	Ixtapangajoya	568	0	0.030683560324990578
MT14-17	Ixtapangajoya	569	0	0.029542209375740036
MT14-17	Ixtapangajoya	570	0	0.028430049524636413
MT14-17	Ixtapangajoya	571	0	0.02734672531088918
MT14-17	Ixtapangajoya	572	0	0.02629186774821383
MT14-17	Ixtapangajoya	573	0	0.02526509766746859
MT14-17	Ixtapangajoya	574	0	0.024266028746192353
MT14-17	Ixtapangajoya	575	0	0.023294270214249485
MT14-17	Ixtapangajoya	576	0	0.022349429230922032
MT14-17	Ixtapangajoya	577	0	0.02143111293392323
MT14-17	Ixtapangajoya	578	0	0.02053893016499656
MT14-17	Ixtapangajoya	579	0	0.019672492880118922
MT14-17	Ixtapangajoya	580	0	0.01883141725495559
MT14-17	Ixtapangajoya	581	0	0.01801532449827283
MT14-17	Ixtapangajoya	582	0	0.017223841387632118
MT14-17	Ixtapangajoya	583	0	0.016456600543009455
MT14-17	Ixtapangajoya	584	0	0.015713240455124584
MT14-17	Ixtapangajoya	585	0	0.014993405286325354
MT14-17	Ixtapangajoya	586	0	0.014296744462935329
MT14-17	Ixtapangajoya	587	0	0.013622912079078281
MT14-17	Ixtapangajoya	588	0	0.012971566133173084
MT14-17	Ixtapangajoya	589	0	0.012342367619534103
MT14-17	Ixtapangajoya	590	0	0.01173497949878823
MT14-17	Ixtapangajoya	591	0	0.011149065572077716
MT14-17	Ixtapangajoya	592	0	0.01058428928519116
MT14-17	Ixtapangajoya	593	0	0.010040312489762499
MT14-17	Ixtapangajoya	594	0	0.009516794189422088
MT14-17	Ixtapangajoya	595	0	0.009013389299174846
MT14-17	Ixtapangajoya	596	0	0.00852974744624057
MT14-17	Ixtapangajoya	597	0	0.008065511840042333
MT14-17	Ixtapangajoya	598	0	0.007620318237921732
MT14-17	Ixtapangajoya	599	0	0.007193794031454029
MT14-17	Ixtapangajoya	600	0	0.006785557475930315
MT14-17	Ixtapangajoya	601	0	0.006395217082684419
MT14-17	Ixtapangajoya	602	0	0.0060223711905189325
MT14-17	Ixtapangajoya	603	0	0.005666607728604348
MT14-17	Ixtapangajoya	604	0	0.005327504178988445
MT14-17	Ixtapangajoya	605	0	0.005004627742379043
MT14-17	Ixtapangajoya	606	0	0.004697535706289969
MT14-17	Ixtapangajoya	607	0	0.00440577601010826
MT14-17	Ixtapangajoya	608	0	0.004128887997296482
MT14-17	Ixtapangajoya	609	0	0.0038664033409229488
MT14-17	Ixtapangajoya	610	0	0.0036178471251391282
MT14-17	Ixtapangajoya	611	0	0.0033827390622038138
MT14-17	Ixtapangajoya	612	0	0.003160594822265626
MT14-17	Ixtapangajoya	613	0	0.0029509274514154978
MT14-17	Ixtapangajoya	614	0	0.002753248852531744
MT14-17	Ixtapangajoya	615	0	0.002567071303160932
