Gene	Identifier	Efficiency	meanCT	CT_stdev	expression	total_cone	percent_cone	Sample.ID	Fieldsite.ID	Locality	Drainage	H2S	Species	Sex
SWS2A	248	0.7609	34.89	0.1979898987322341	2.6688031729958314e-9	5.638609928871846e-7	0.004733087066956938	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2A	249	0.7609	34.035	0.26162950903902077	4.329320204339165e-9	4.4591202968906586e-7	0.009708910987124517	MX14-249	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2A	260	0.7609	34.973333333333336	1.279700485790849	2.5458842490891468e-9	2.272466013415405e-7	0.011203178547268162	MX14-260	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2A	261	0.7609	35.54	0.5939696961967024	1.8475193452251494e-9	2.6471066751524557e-7	0.006979391357995592	MX14-261	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2A	262	0.7609	33.885000000000005	0.41719300090006045	4.7128097935528835e-9	1.8283388411890208e-7	0.02577645722653909	MX14-262	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2A	264	0.7609	31.735	0.10606601717798111	1.5907777324871653e-8	1.2264440453251612e-06	0.01297065070804278	MX14-264	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2A	265	0.7609	33	0.26870057685088483	7.775979660317196e-9	1.7403155689772459e-6	0.00446814347864911	MX14-265	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2A	266	0.7609	32.245000000000005	0.049497474683058526	1.1920234784782114e-8	1.4580509689601191e-6	0.008175458223716018	MX14-266	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2A	267	0.7609	33.58	0.09899494936611705	5.600528269345825e-9	5.536581234302887e-7	0.010115499136266153	MX14-267	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2A	365	0.7609	35.379999999999995	0.49497474683058024	2.0225838982375232e-9	1.3222092627293372e-6	0.0015297002942351616	MX14-365	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2A	366	0.7609	32.11	0.15556349186103965	1.2866457598135104e-8	3.3439571055519646e-6	0.0038476742350471403	MX14-366	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2A	367	0.7609	33.82	1.2836276718737403	4.889367341143255e-9	1.8452112515423063e-6	0.002649760203367779	MX14-367	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2A	368	0.7609	32.68	0.6788225099390812	9.319448609623937e-9	3.6740065154713335e-6	0.0025365901150091884	MX14-368	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2A	369	0.7609	36.57666666666667	2.9846998732424215	1.0276471662470266e-9	8.936462771988611e-7	0.0011499484667112272	MX14-369	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2A	370	0.7609	35.68	0.6788225099390812	1.7068137681358272e-9	1.0621716819711502e-6	0.001606909501643244	MX14-370	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2A	371	0.7609	33.269999999999996	0.07071067811865576	6.6743157530058185e-9	8.295528073379397e-7	0.008045679182768247	MX14-371	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2A	472	0.7609	33.33	0	6.451529197555678e-9	6.709720530064454e-7	0.009615198082614783	MX14-472	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2A	474	0.7609	33.945	0.6434671708797558	4.555497688574277e-9	9.190227736635901e-7	0.004956893146852338	MX14-474	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2A	475	0.7609	34.629999999999995	0.5374011537017748	3.0917727534463798e-09	3.326634480567007e-7	0.009293995993570668	MX14-475	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2A	476	0.7609	33.385	0.6717514421272222	6.253847099418207e-9	3.2695873643696243e-6	0.0019127328321517255	MX14-476	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2A	477	0.7609	32.269999999999996	0.49497474683058024	1.1752802609467945e-8	3.849455069925838e-6	0.003053108140237202	MX14-477	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2A	478	0.7609	31.505000000000003	0.34648232278140717	1.8118760427957995e-8	5.84453965372498e-6	0.003100117631404916	MX14-478	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2A	479	0.7609	34.12	0.8061017305526645	4.126028839945297e-9	1.532692484286877e-6	0.0026920134875359778	MX14-479	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2A	502	0.7609	40	0	1.4811950831637632e-10	5.605174324234682e-8	0.0026425495399128415	MX14-502	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2A	503	0.7609	36.74	3.2401851798932713	9.369304689119436e-10	2.1760057653154773e-7	0.0043057352321679504	MX14-503	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2A	505	0.7609	37.03333333333333	2.831418961110018	7.936429919010093e-10	3.057006731240835e-7	0.0025961440771145134	MX14-505	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2A	506	0.7609	33.14	0.762954782408496	7.183767346888659e-9	1.934921601626224e-6	0.003712691687792927	MX14-506	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2A	507	0.7609	31.985	0.4454772721475217	1.380943244342084e-8	3.2472749405884007e-6	0.004252621874056219	MX14-507	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2A	508	0.7609	32.105000000000004	0.049497474683058526	1.290290995751924e-8	2.168449200986523e-6	0.005950293855926686	MX14-508	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2A	509	0.7609	33.905	0.06363961030679169	4.6597779111889615e-9	6.209554765064972e-7	0.00750420615887781	MX14-509	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2A	523	0.7609	33.269999999999996	0.5374011537017748	6.6743157530058185e-9	3.268473210872132e-7	0.0204202859329078	MX14-523	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2A	524	0.7609	37.07666666666667	2.5352777625604137	7.744202172541805e-10	3.4700547666947656e-7	0.0022317233280782405	MX14-524	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2A	526	0.7609	34.05	1.1333137253205747	4.2927311297957515e-9	7.414752401475973e-7	0.005789446359586121	MX14-526	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2A	527	0.7609	31.89	0.1979898987322341	1.4572049091858902e-8	3.33896237627883e-6	0.004364244771185172	MX14-527	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2A	528	0.7609	31.655	0.31819805153394587	1.664440514990603e-8	6.777896592600698e-6	0.0024556888590003593	MX14-528	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2A	529	0.7609	32.925	0.1767766952966369	8.11306990345619e-9	4.901671353548848e-6	0.0016551639876023641	MX14-529	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2A	530	0.7609	34.45666666666666	0.955527777374022	3.4103706269026844e-9	1.325026853076731e-6	0.0025738124619767186	MX14-530	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2A	590	0.7609	36.35	3.2499076909967752	1.1682717976548184e-9	1.864458390474698e-7	0.00626601163975224	MX14-590	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2A	591	0.7609	32.81	0.282842712474618	8.658540799136631e-9	3.3206188778693044e-7	0.026075081536284097	MX14-591	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2A	592	0.7609	31.115000000000002	0.27577164466275145	2.2592537566879888e-8	5.960858038279638e-6	0.003790148569517068	MX14-592	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2A	593	0.7609	32.075	0.1767766952966394	1.3123803143991773e-8	4.657338096703133e-6	0.0028178764074014593	MX14-593	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2A	594	0.7609	32.025	0.27577164466275395	1.3500393962010695e-8	3.3723009641404796e-6	0.004003318240444067	MX14-594	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2A	595	0.7609	34.129999999999995	1.4997333096254148	4.102748660183933e-9	1.3880433081374242e-6	0.002955778566944928	MX14-595	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2A	596	0.7609	32.655	0.6293250352560277	9.452214861665075e-9	1.025951185052418e-6	0.009213123391618424	MX14-596	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2B	200	0.7823	25.85	0.2262741699796954	3.251967050221721e-7	4.649054898012237e-7	0.6994899224812641	MX14-200	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2B	201	0.7823	25.605	0.07778174593051983	3.7465922833905045e-7	8.009655839596152e-7	0.46775945913543876	MX14-201	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2B	202	0.7823	27.055	0.37476659402887097	1.620743408456677e-7	3.6224405767760676e-7	0.44741752807415847	MX14-202	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2B	203	0.7823	26.055	0.07778174593051983	2.8886509768923354e-7	3.440075307108512e-7	0.839705738686382	MX14-203	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2B	204	0.7823	24.865000000000002	0.07778174593052234	5.74595514684704e-7	1.7456360196346267e-6	0.3291611242101722	MX14-204	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2B	205	0.7823	24.445	0.049497474683058526	7.324435696155703e-7	1.7078019717432863e-6	0.4288808548850124	MX14-205	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2B	206	0.7823	24.57	0.2262741699796954	6.813991220155294e-7	2.082998493462278e-6	0.32712415498819425	MX14-206	MT14-11	Rio El Azufre, west branch	Pichucalco	0	Poecilia mexicana	0
SWS2B	242	0.7823	25.485	0.03535533905932788	4.015634078065205e-7	5.810645288182925e-7	0.691082294462506	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2B	244	0.7823	25.060000000000002	0.18384776310850345	5.133587563404885e-7	1.5412766303366608e-6	0.3330737300729433	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2B	245	0.7823	25.895000000000003	0.06363961030678918	3.168487515397953e-7	8.614116276626371e-7	0.3678250227472966	MX14-245	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2B	246	0.7823	23.93	0.04242640687119446	9.8634599657704e-7	3.1760411678127875e-6	0.31055831598565115	MX14-246	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2B	247	0.7823	23.89	0.028284271247461298	1.009412128065794e-6	2.6938924675789776e-6	0.37470394242312155	MX14-247	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2B	248	0.7823	26.115000000000002	0.021213203435594716	2.790205707043495e-7	5.638609928871846e-7	0.4948392852565614	MX14-248	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2B	249	0.7823	26.73	0	1.9556134985986437e-7	4.4591202968906586e-7	0.4385648666985485	MX14-249	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
SWS2B	260	0.7823	26.71	0.014142135623730649	1.9783477913262462e-7	2.272466013415405e-7	0.8705731041287991	MX14-260	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2B	261	0.7823	27.055	0.049497474683058526	1.620743408456677e-7	2.6471066751524557e-7	0.6122697750226983	MX14-261	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2B	262	0.7823	27.439999999999998	0.042426406871191945	1.2974381185008312e-7	1.8283388411890208e-7	0.7096267328965512	MX14-262	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2B	264	0.7823	24.744999999999997	0.03535533905932788	6.158570656594777e-7	1.2264440453251612e-06	0.5021485228021133	MX14-264	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2B	265	0.7823	25.05	0.028284271247461298	5.163340694979456e-7	1.7403155689772459e-6	0.29668990998074357	MX14-265	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2B	266	0.7823	24.814999999999998	0.10606601717798363	5.914407881177916e-7	1.4580509689601191e-6	0.4056379377050219	MX14-266	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2B	267	0.7823	26.27	0.12727922061357835	2.5511394440128485e-7	5.536581234302887e-7	0.46077883373349676	MX14-267	MT14-17	Rio Ixtapangajoya	Ixtapangajoya	0	Poecilia mexicana	0
SWS2B	365	0.7823	25.07	0.14142135623731153	5.104005880683072e-7	1.3222092627293372e-6	0.3860210349870985	MX14-365	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2B	366	0.7823	24.17	0.09899494936611455	8.58605947503136e-7	3.3439571055519646e-6	0.25676344534372	MX14-366	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2B	367	0.7823	25.08	0.09899494936611455	5.074594658860549e-7	1.8452112515423063e-6	0.2750142919743735	MX14-367	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2B	368	0.7823	23.810000000000002	0.29698484809834863	1.0571752400647082e-6	3.6740065154713335e-6	0.2877445196716219	MX14-368	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2B	369	0.7823	26.064999999999998	0.03535533905932788	2.8720054720407904e-7	8.936462771988611e-7	0.3213805669333852	MX14-369	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2B	370	0.7823	25.64	0.09899494936611705	3.6715724806287916e-7	1.0621716819711502e-6	0.34566657565330533	MX14-370	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2B	371	0.7823	25.740000000000002	0.02828427124746381	3.4654052207563e-7	8.295528073379397e-7	0.4177437759359638	MX14-371	MT14-21	El Azufre I	Tacotalpa	1	Poecilia mexicana	0
SWS2B	472	0.7823	25.45	0.2262741699796954	4.097683956717764e-7	6.709720530064454e-7	0.6107085888834183	MX14-472	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2B	474	0.7823	25.365000000000002	0.14849242404917307	4.3039956924071386e-7	9.190227736635901e-7	0.46832307269706724	MX14-474	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2B	475	0.7823	26.665	0.5727564927611026	2.030470942368172e-7	3.326634480567007e-7	0.6103679121434734	MX14-475	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2B	476	0.7823	23.950000000000003	0.014142135623730649	9.750113471715112e-7	3.2695873643696243e-6	0.2982062378258222	MX14-476	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2B	477	0.7823	23.659999999999997	0.1131370849898477	1.1529065435096622e-6	3.849455069925838e-6	0.29949863618797185	MX14-477	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2B	478	0.7823	22.71	0.15556349186103965	1.9963002945246482e-6	5.84453965372498e-6	0.3415667294262122	MX14-478	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2B	479	0.7823	24.81	0.09899494936611705	5.93152241522028e-7	1.532692484286877e-6	0.38700016317885627	MX14-479	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
SWS2B	502	0.7823	29.22	0.3252691193458125	4.638107567719885e-8	5.605174324234682e-8	0.8274689241450419	MX14-502	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2B	503	0.7823	27.86	0.014142135623730649	1.017828750770278e-7	2.1760057653154773e-7	0.46775094395152633	MX14-503	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2B	505	0.7823	27.049999999999997	0.0848528137423864	1.6254333569342352e-7	3.057006731240835e-7	0.5317074837694171	MX14-505	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2B	506	0.7823	24.939999999999998	0.07071067811865325	5.502229119973815e-7	1.934921601626224e-6	0.2843644473941173	MX14-506	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2B	507	0.7823	23.945	0.06363961030678918	9.778327394779117e-7	3.2472749405884007e-6	0.3011240986267489	MX14-507	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2B	508	0.7823	24.715	0.03535533905932537	6.26627359065606e-7	2.168449200986523e-6	0.2889748852684792	MX14-508	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2B	509	0.7823	26.685000000000002	0.007071067811866581	2.0071376735763632e-7	6.209554765064972e-7	0.32323375016652456	MX14-509	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
SWS2B	523	0.7823	26.275	0.10606601717798363	2.5437785070046127e-7	3.268473210872132e-7	0.7782773004053022	MX14-523	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2B	524	0.7823	26.505	0.049497474683058526	2.2271717430512103e-7	3.4700547666947656e-7	0.641826107307406	MX14-524	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2B	526	0.7823	25.595	0.12020815280171177	3.768306698852828e-7	7.414752401475973e-7	0.5082174690152449	MX14-526	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2B	527	0.7823	23.945	0.19091883092036754	9.778327394779117e-7	3.33896237627883e-6	0.29285527337018874	MX14-527	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2B	528	0.7823	22.740000000000002	0.02828427124746381	1.961988450990025e-6	6.777896592600698e-6	0.2894686314825002	MX14-528	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2B	529	0.7823	23.29	0.0848528137423864	1.4277658915759241e-6	4.901671353548848e-6	0.2912814402667389	MX14-529	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2B	530	0.7823	25.155	0.13435028842544494	4.859345711977461e-7	1.325026853076731e-6	0.36673564016412136	MX14-530	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
SWS2B	590	0.7823	27.270000000000003	0.014142135623730649	1.4313748774128055e-7	1.864458390474698e-7	0.7677161822036545	MX14-590	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2B	591	0.7823	27.075	0.07778174593051983	1.6021185462126701e-7	3.3206188778693044e-7	0.48247588932599195	MX14-591	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2B	592	0.7823	22.884999999999998	0.19091883092036754	1.804281223498673e-6	5.960858038279638e-6	0.30268817205708964	MX14-592	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2B	593	0.7823	23.25	0.2545584412271567	1.4611548199079064e-6	4.657338096703133e-6	0.31373174752810806	MX14-593	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2B	594	0.7823	23.939999999999998	0.141421356237309	9.80662296052933e-7	3.3723009641404796e-6	0.29079916249494087	MX14-594	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2B	595	0.7823	25.104999999999997	0.03535533905932788	5.001805938575435e-7	1.3880433081374242e-6	0.36034941483830324	MX14-595	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
SWS2B	596	0.7823	25.485	0.03535533905932788	4.015634078065205e-7	1.025951185052418e-6	0.39140595932544664	MX14-596	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
