site.name	sample.location	light	n.measures	nls.converged	lambda	transmission_ss	transmission
VC	3	s	4	NA	520	4.974690531593423e-9	4.165426642358776e-6
VC	3	s	4	NA	521	8.648332250750326e-9	-3.937926729045711e-6
VC	3	s	4	NA	522	6.9367570285351576e-9	-1.0448688956492372e-5
VC	3	s	4	NA	523	3.6949023530369014e-9	-6.239963554969584e-6
VC	3	s	4	NA	524	3.0794982522023244e-9	6.3948004604288855e-6
VC	3	s	4	NA	525	3.291547722554649e-9	1.015876306315387e-5
VC	3	s	4	NA	526	8.759863707887154e-9	-7.210968253946101e-6
VC	3	s	4	NA	527	9.40994998747675e-9	-1.1263764253433583e-5
VC	3	s	4	NA	528	8.781130911878927e-9	8.331505220532475e-6
VC	3	s	4	NA	529	3.4804476773849317e-9	2.521507441934389e-7
VC	3	s	4	NA	530	4.8523144780133e-9	-2.9427121719063837e-6
VC	3	s	4	NA	531	9.738005914460018e-9	-3.7483588069626024e-6
VC	3	s	4	NA	532	7.848806196204292e-9	-1.0996755340281387e-6
VC	3	s	4	NA	533	5.373491596078256e-9	1.185817322661204e-5
VC	3	s	4	NA	534	4.245576785808546e-9	6.2263036773802014e-6
VC	3	s	4	NA	535	7.675694870451721e-9	-1.5485100228111e-6
VC	3	s	4	NA	536	1.1932516104549682e-8	-1.0146310125617392e-5
VC	3	s	4	NA	537	9.17924321648351e-9	-1.6694495622628388e-6
VC	3	s	4	NA	538	1.7765051581792672e-9	9.041663243307704e-6
VC	3	s	4	NA	539	3.8469895493704085e-9	1.375851102220117e-6
VC	3	s	4	NA	540	6.142862559536583e-9	4.214034575663232e-6
VC	3	s	4	NA	541	4.4191845510448175e-9	3.3360259752334594e-6
VC	3	s	4	NA	542	5.248864713466325e-10	-3.939112128274692e-6
VC	3	s	4	NA	543	2.227522800033096e-9	-2.896913111088329e-7
VC	3	s	4	NA	544	6.355905193757053e-10	-9.288717119655004e-6
VC	3	s	4	NA	545	1.5699837387446284e-9	-9.192357641245614e-6
VC	3	s	4	NA	546	2.5899150699088813e-9	-3.878146933558632e-6
VC	3	s	4	NA	547	5.147731923841288e-9	-8.598670642378905e-6
VC	3	s	4	NA	548	5.391978572572367e-9	-6.150384891007209e-6
VC	3	s	4	NA	549	6.633932722938503e-9	-1.3654699949305032e-5
VC	3	s	4	NA	550	1.839338263429967e-9	-1.0620930909809645e-5
VC	3	s	4	NA	551	7.379802425918895e-9	-5.404534327720462e-6
VC	3	s	4	NA	552	5.550915894705103e-9	5.070673661353448e-6
VC	3	s	4	NA	553	3.2537092567673822e-9	6.008279643460762e-6
VC	3	s	4	NA	554	1.0019542635371449e-9	2.9889839118174057e-6
VC	3	s	4	NA	555	3.1441214363504894e-9	-3.3031770407341705e-7
VC	3	s	4	NA	556	8.091182435654305e-10	5.89770517703113e-7
VC	3	s	4	NA	557	4.088893684492037e-9	1.5448910701544953e-5
VC	3	s	4	NA	558	1.3635953598054902e-8	5.8257361668830235e-6
VC	3	s	4	NA	559	8.542008131635019e-9	5.4001771667839976e-6
VC	3	s	4	NA	560	2.7793551037270888e-9	-6.868421736884933e-6
VC	3	s	4	NA	561	5.52752989439929e-9	-1.203028413397649e-5
VC	3	s	4	NA	562	6.7255500865920225e-9	-3.86974353895988e-6
VC	3	s	4	NA	563	8.157031512713892e-9	3.3353785015508392e-9
VC	3	s	4	NA	564	6.096695382240148e-9	-3.846598804043916e-6
VC	3	s	4	NA	565	2.826369747439804e-9	2.9684819566445773e-7
VC	3	s	4	NA	566	5.8657758695610066e-9	8.573096678417849e-6
VC	3	s	4	NA	567	7.427530962694791e-9	-1.4697846967681143e-6
VC	3	s	4	NA	568	5.972452016550936e-9	-1.612105685458595e-5
VC	3	s	4	NA	569	6.220644939889828e-9	1.1730987194010554e-6
VC	3	s	4	NA	570	1.6230650014448297e-10	6.533329720482655e-6
VC	3	s	4	NA	571	4.82302434762638e-9	1.1073299278756163e-6
VC	3	s	4	NA	572	4.626930923713545e-9	-8.966867359026004e-6
VC	3	s	4	NA	573	3.3382958722245488e-9	-7.144392339400165e-6
VC	3	s	4	NA	574	1.0279921707411068e-8	-3.4567619917409824e-7
VC	3	s	4	NA	575	9.278381782172249e-9	1.56566237353659e-6
VC	3	s	4	NA	576	5.688873239487988e-9	3.98138468409852e-6
VC	3	s	4	NA	577	4.163981643992103e-9	-7.36766813350847e-6
VC	3	s	4	NA	578	2.5001008587297444e-9	-1.33187735906226e-5
VC	3	s	4	NA	579	2.316769642590505e-9	-8.036598262042214e-7
VC	3	s	4	NA	580	1.1833145514878052e-9	-9.569053667778461e-7
VC	3	s	4	NA	581	1.1158379115608843e-8	-5.142238939439855e-6
VC	3	s	4	NA	582	1.2260759533895741e-8	6.246598610317904e-6
VC	3	s	4	NA	583	1.098760497055996e-8	8.540923380614639e-6
VC	3	s	4	NA	584	1.3480741111048134e-8	-1.1884976613828305e-6
VC	3	s	4	NA	585	6.938369467373402e-9	2.7018662845352003e-6
VC	3	s	4	NA	586	7.525885268849828e-9	4.228340150474667e-6
VC	3	s	4	NA	587	3.5476523520898542e-9	-2.307614788701175e-6
VC	3	s	4	NA	588	4.1665990852292054e-10	7.927080949727238e-6
VC	3	s	4	NA	589	6.519454318489987e-9	9.744935013882504e-6
VC	3	s	4	NA	590	1.2371590276898042e-8	1.8822048195638537e-5
VC	3	s	4	NA	591	2.5990630004166455e-9	1.917330369602147e-5
VC	3	s	4	NA	592	1.6344540525647572e-10	1.5021568525706843e-5
VC	3	s	4	NA	593	1.0127314260936028e-9	1.1733131419174111e-5
VC	3	s	4	NA	594	2.382750113290224e-9	8.656823238493436e-7
VC	3	s	4	NA	595	1.5608710633584157e-9	9.351765317127857e-6
VC	3	s	4	NA	596	5.222298583670815e-9	1.0082079508045145e-5
VC	3	s	4	NA	597	2.196922900108129e-9	7.306006388079473e-6
VC	3	s	4	NA	598	2.1898110736513505e-9	1.6109584878919704e-5
VC	3	s	4	NA	599	3.016429334214193e-9	1.8504594195650936e-5
VC	3	s	4	NA	600	1.369572559210124e-9	6.680947179691484e-6
VC	3	s	4	NA	601	2.861168749652618e-9	1.600826317908755e-5
VC	3	s	4	NA	602	6.174628523974225e-10	9.403314053065942e-6
VC	3	s	4	NA	603	1.1073527071995145e-8	5.686239840556967e-6
VC	3	s	4	NA	604	9.395836065246026e-9	1.241738581154617e-5
VC	3	s	4	NA	605	5.376986871866657e-9	1.1944840163006802e-5
VC	3	s	4	NA	606	9.132483217192026e-11	1.7617188726535482e-5
VC	3	s	4	NA	607	3.0289430168646628e-9	2.2083039614898982e-5
VC	3	s	4	NA	608	1.007377923360341e-8	7.168331042957394e-6
VC	3	s	4	NA	609	1.1430817103083223e-8	7.782988661409057e-6
VC	3	s	4	NA	610	1.711914733351712e-8	1.5548030535137933e-5
VC	3	s	4	NA	611	1.7162560497825233e-8	4.836603946033012e-6
VC	3	s	4	NA	612	1.6756103167878742e-9	-3.81802292664918e-7
VC	3	s	4	NA	613	5.23638442309489e-9	6.902846890156585e-6
VC	3	s	4	NA	614	6.680142174857226e-9	1.0376724351049567e-5
VC	3	s	4	NA	615	1.6070001687247248e-9	1.3369017636747194e-5
VC	3	s	4	NA	616	6.462573145681762e-9	9.629981794071432e-6
VC	3	s	4	NA	617	7.765635543803175e-9	6.7076610328200374e-6
VC	3	s	4	NA	618	1.1289668951216437e-8	7.043902252274308e-6
VC	3	s	4	NA	619	9.531229475016402e-10	1.0548877980513266e-5
VC	3	s	4	NA	620	4.2308668219627225e-10	1.4072528952690425e-5
VC	3	s	4	NA	621	7.606422426805689e-9	1.2699901806732808e-5
VC	3	s	4	NA	622	1.1399016451052966e-8	2.097833667479009e-5
VC	3	s	4	NA	623	6.939059671305799e-10	1.968530039743321e-5
VC	3	s	4	NA	624	2.079808697107039e-10	9.673865440321023e-6
VC	3	s	4	NA	625	8.038704690394423e-9	3.3195718152088274e-6
VC	3	s	4	NA	626	8.790650400565846e-9	4.7475027882662717e-7
VC	3	s	4	NA	627	1.6579966961380859e-9	1.569345610033613e-5
VC	3	s	4	NA	628	1.6982202654784762e-8	1.392386709764695e-5
VC	3	s	4	NA	629	6.09620595233167e-9	1.4286815726921373e-5
VC	3	s	4	NA	630	5.205697839903064e-10	1.2634615563726124e-5
VC	3	s	4	NA	631	9.484425742611574e-10	1.18456443747634e-6
VC	3	s	4	NA	632	4.18029754160502e-9	4.484719348972101e-6
VC	3	s	4	NA	633	7.150810504938202e-9	7.516153723365165e-6
VC	3	s	4	NA	634	3.0406425536597563e-9	1.0458925590992844e-5
VC	3	s	4	NA	635	8.901370540431426e-9	8.359078726993011e-6
VC	3	s	4	NA	636	2.544936138272412e-8	1.3799546319482874e-5
VC	3	s	4	NA	637	4.398989614943601e-9	1.861167390519744e-5
VC	3	s	4	NA	638	2.6173560178073185e-9	1.2986373723526524e-5
VC	3	s	4	NA	639	8.321720666523338e-9	-1.0647879899354252e-6
VC	3	s	4	NA	640	9.414578334752863e-10	1.0889111174700905e-5
VC	3	s	4	NA	641	8.722121357641772e-10	3.4740515840290838e-6
VC	3	s	4	NA	642	2.9964162446668712e-9	7.711319854584367e-6
VC	3	s	4	NA	643	8.864536917177548e-10	5.098075004221213e-6
VC	3	s	4	NA	644	1.3383373493427785e-10	1.9942246810704686e-5
VC	3	s	4	NA	645	1.2624468454052838e-8	2.166629472570376e-5
VC	3	s	4	NA	646	3.6674490471553564e-9	4.404761397999838e-6
VC	3	s	4	NA	647	6.02072854080113e-9	1.1991068104434148e-5
VC	3	s	4	NA	648	9.459939742329527e-10	9.366056955688089e-6
VC	3	s	4	NA	649	4.7289337699900504e-9	1.05190767744091e-5
VC	3	s	4	NA	650	3.5057275743887244e-9	1.0326112919278002e-5
VC	3	s	4	NA	651	8.620499576619819e-10	1.7789971080466698e-5
VC	3	s	4	NA	652	2.0687884035298834e-9	1.1939362617850662e-5
VC	3	s	4	NA	653	9.646978150932074e-10	1.4002349067599467e-6
VC	3	s	4	NA	654	1.5998427379235976e-8	9.082695093881256e-6
VC	3	s	4	NA	655	2.6450188782611477e-10	1.199760601852687e-5
VC	3	s	4	NA	656	1.841978333885534e-9	1.1298348929116926e-5
VC	3	s	4	NA	657	7.64649304949972e-9	1.2444683784186006e-5
VC	3	s	4	NA	658	2.377215842004683e-8	1.4287974703445718e-5
VC	3	s	4	NA	659	1.4539567751411802e-8	2.21361744441036e-6
VC	3	s	4	NA	660	2.7974504034571195e-8	1.694164956263179e-5
VC	3	s	4	NA	661	2.2775337943321868e-8	1.583942138497594e-5
VC	3	s	4	NA	662	5.107994146451548e-9	-4.186839435816797e-6
VC	3	s	4	NA	663	7.443061379247433e-9	6.71533423187096e-6
VC	3	s	4	NA	664	5.785111401594341e-9	6.584799760561223e-6
VC	3	s	4	NA	665	7.379911556228954e-10	5.92505719276892e-6
VC	3	s	4	NA	666	1.2778255764674533e-8	1.1926764366926896e-5
VC	3	s	4	NA	667	9.605569940370247e-9	6.598959918318213e-6
VC	3	s	4	NA	668	5.7015447321254235e-9	7.765509297287456e-6
VC	3	s	4	NA	669	2.659812155215872e-9	4.046870216231965e-6
VC	3	s	4	NA	670	2.0151136478452572e-8	5.72839359936105e-6
VC	3	s	4	NA	671	5.7506301887132604e-9	9.577652856670991e-6
VC	3	s	4	NA	672	1.2444569262255395e-9	1.1715464968913358e-5
VC	3	s	4	NA	673	1.3253586315303772e-8	9.177023184823289e-6
VC	3	s	4	NA	674	5.9793415263550974e-9	1.4096739253967916e-5
VC	3	s	4	NA	675	3.8131812241918764e-8	9.62467502028719e-6
VC	3	s	4	NA	676	6.081183003788889e-9	-4.15615099416907e-7
VC	3	s	4	NA	677	3.3574701174266065e-9	5.0504055307842436e-6
VC	3	s	4	NA	678	1.662477542469724e-8	3.164669200420226e-7
VC	3	s	4	NA	679	5.5622221987814966e-8	4.919785102774681e-6
VC	3	s	4	NA	680	3.5750328901977484e-8	1.4394925937630155e-5
VC	3	s	4	NA	681	6.87344433918373e-9	1.3444365726567255e-5
VC	3	s	4	NA	682	1.6314728772486094e-8	1.0457078950032613e-5
VC	3	s	4	NA	683	3.387254412481909e-8	9.499393751488915e-6
VC	3	s	4	NA	684	5.388440835522278e-8	7.605921249117807e-6
VC	3	s	4	NA	685	3.5782622882962032e-9	-6.140699769866344e-7
VC	3	s	4	NA	686	1.1383302589195247e-8	-8.300839997869016e-7
VC	3	s	4	NA	687	6.001940057175138e-10	1.5991659201200065e-6
VC	3	s	4	NA	688	2.584751105188926e-8	-5.8159321293061444e-6
VC	3	s	4	NA	689	5.5088828506251134e-8	3.5460794435494863e-6
VC	3	s	4	NA	690	2.684080773254251e-8	6.003574205857653e-6
VC	3	s	4	NA	691	4.673517622030887e-9	-1.8569805245569634e-6
VC	3	s	4	NA	692	3.886276135398914e-9	5.976208384565132e-6
VC	3	s	4	NA	693	2.2083346649326393e-8	8.882712036254169e-6
VC	3	s	4	NA	694	4.069829611876213e-10	7.027901314189626e-6
VC	3	s	4	NA	695	4.558376657054191e-8	7.486341205936218e-6
VC	3	s	4	NA	696	1.9841335224678907e-8	1.1322251300747606e-5
VC	3	s	4	NA	697	5.365484043203786e-9	2.7835246723345473e-6
VC	3	s	4	NA	698	4.456252209880026e-8	2.7408312919381163e-6
VC	3	s	4	NA	699	2.482275090626022e-8	8.23160215601385e-6
VC	3	s	4	NA	700	1.4834245197938136e-6	-2.7246555695673446e-5
VC	4	s	4	NA	350	0.009470832534043678	-0.007400436482437129
VC	4	s	4	NA	351	9.238911054511581e-4	-0.0068388254542419355
VC	4	s	4	NA	352	0.0010171864643201492	-0.0067741489850671145
VC	4	s	4	NA	353	0.001082114279853683	-0.007209192940924665
VC	4	s	4	NA	354	0.0011459606825670245	-0.0069875160292689805
VC	4	s	4	NA	355	9.547051611884037e-4	-0.007212720940768998
VC	4	s	4	NA	356	9.039976648945525e-4	-0.007952499406599445
VC	4	s	4	NA	357	8.420783569484304e-4	-0.008196477780817646
VC	4	s	4	NA	358	5.643691683731005e-4	-0.00829967052638226
VC	4	s	4	NA	359	7.241680988580348e-4	-0.008820832015974837
VC	4	s	4	NA	360	0.0010054522138616285	-0.008975490620567239
VC	4	s	4	NA	361	9.383732357498859e-4	-0.008831440433334631
VC	4	s	4	NA	362	9.707074742741137e-4	-0.009101571519714535
VC	4	s	4	NA	363	0.0013229669324624409	-0.009314956668944609
VC	4	s	4	NA	364	0.0017033966896558075	-0.00963308593129402
VC	4	s	4	NA	365	0.002011614408165843	-0.009970680927873657
VC	4	s	4	NA	366	0.00214387267155434	-0.010092230343218652
VC	4	s	4	NA	367	0.002391710681904324	-0.01016175446994368
VC	4	s	4	NA	368	0.0026541569479070866	-0.010250597338887392
VC	4	s	4	NA	369	0.0027346671816788786	-0.010453652403550048
VC	4	s	4	NA	370	0.0026279615315087028	-0.010688225780831992
VC	4	s	4	NA	371	0.002351864936932855	-0.011030293194217
VC	4	s	4	NA	372	0.0021284546406804524	-0.01125490449592074
VC	4	s	4	NA	373	0.0018379816816490005	-0.011447754874088504
VC	4	s	4	NA	374	0.0019639493227409043	-0.011637230105310646
VC	4	s	4	NA	375	0.002134577419078329	-0.011684918944092331
VC	4	s	4	NA	376	0.002306267786914162	-0.011949907663227333
VC	4	s	4	NA	377	0.003102546372718666	-0.012182325737949841
VC	4	s	4	NA	378	0.0036194186472887388	-0.012083461255744037
VC	4	s	4	NA	379	0.003303242914683209	-0.012267575155469014
VC	4	s	4	NA	380	0.003045441937541357	-0.012518633966546497
VC	4	s	4	NA	381	0.003099671955961967	-0.012582623946831498
VC	4	s	4	NA	382	0.0026375606310533287	-0.012954957689383784
VC	4	s	4	NA	383	0.0018577377810942547	-0.013180282107651913
VC	4	s	4	NA	384	0.0016133669986008491	-0.013306218324398949
VC	4	s	4	NA	385	0.0024190458924421843	-0.013462991790039597
VC	4	s	4	NA	386	0.0028337881235893387	-0.013672163589566775
VC	4	s	4	NA	387	0.0027176874121823706	-0.013830602078031747
VC	4	s	4	NA	388	0.002960920024067771	-0.013824047962003195
VC	4	s	4	NA	389	0.0032360030629012223	-0.013946277313793574
VC	4	s	4	NA	390	0.004011047292749434	-0.014123498568827544
VC	4	s	4	NA	391	0.004472040328396009	-0.013773104668601932
VC	4	s	4	NA	392	0.004270389124285431	-0.014358689363344838
VC	4	s	4	NA	393	0.0027905303068367455	-0.014828210617324183
VC	4	s	4	NA	394	0.0021745679305487367	-0.014867369968956873
VC	4	s	4	NA	395	0.0033227672573537593	-0.014686807838289623
VC	4	s	4	NA	396	0.003942186620395787	-0.014646686647451237
VC	4	s	4	NA	397	0.0030642945946264	-0.015162147284625553
VC	4	s	4	NA	398	0.002753602933146042	-0.012911718601832756
VC	4	s	4	NA	399	8.415606012606692e-4	-0.0061506640063859405
VC	4	s	4	NA	400	1.768771871470304e-4	-0.0022275815926217747
VC	4	s	4	NA	401	6.587355487663544e-5	-0.0010889114472236994
VC	4	s	4	NA	402	7.271352427409152e-6	-1.5306266134746963e-5
VC	4	s	4	NA	403	1.286022118824032e-6	2.177327205991223e-4
VC	4	s	4	NA	404	1.143337798208966e-6	-4.028971933394455e-6
VC	4	s	4	NA	405	1.411867912442977e-6	-1.0442224546109365e-4
VC	4	s	4	NA	406	6.117550880606642e-7	-8.058772982115496e-5
VC	4	s	4	NA	407	1.049239759038757e-7	-3.688657126509077e-5
VC	4	s	4	NA	408	1.4839904127435074e-7	-2.9698358800645244e-5
VC	4	s	4	NA	409	2.967390477913252e-7	9.440576756429744e-5
VC	4	s	4	NA	410	5.067267604503853e-7	9.220949077126366e-5
VC	4	s	4	NA	411	2.136776312912659e-7	6.714093148122932e-5
VC	4	s	4	NA	412	9.420522634485109e-9	2.937774904055797e-5
VC	4	s	4	NA	413	1.9269186456741045e-9	-1.241202843383795e-6
VC	4	s	4	NA	414	2.476215231527803e-9	-3.858747420601703e-6
VC	4	s	4	NA	415	2.5362292472740455e-9	2.7978855401302656e-6
VC	4	s	4	NA	416	9.09432114378054e-9	5.977351744197439e-6
VC	4	s	4	NA	417	1.9604714997805445e-9	1.9830707674744495e-6
VC	4	s	4	NA	418	2.489385951193282e-9	-4.446061217555771e-6
VC	4	s	4	NA	419	9.73681744068978e-9	-1.283801008641351e-5
VC	4	s	4	NA	420	8.696476840421951e-9	-1.745723548100406e-5
VC	4	s	4	NA	421	7.02890857888154e-9	3.979121188295876e-6
VC	4	s	4	NA	422	9.280007183019942e-9	1.337117518236965e-5
VC	4	s	4	NA	423	1.1734100828419497e-9	1.1154375411312414e-5
VC	4	s	4	NA	424	3.197756700020098e-10	3.365521905809662e-6
VC	4	s	4	NA	425	4.840312460908955e-9	-1.993612935573633e-6
VC	4	s	4	NA	426	7.0070994075962855e-9	-3.3278725346301366e-6
VC	4	s	4	NA	427	4.087655369586349e-10	-4.047141961612893e-6
VC	4	s	4	NA	428	6.124146364022816e-10	-5.296365843005965e-6
VC	4	s	4	NA	429	1.0029003839502748e-9	2.206163331065699e-6
VC	4	s	4	NA	430	1.7020739556563064e-9	-5.714760949512351e-6
VC	4	s	4	NA	431	2.21289068512724e-9	-9.188646833525287e-6
VC	4	s	4	NA	432	2.883872927449771e-9	-5.168887410639187e-6
VC	4	s	4	NA	433	3.2344141346636557e-9	-8.471703366814476e-6
VC	4	s	4	NA	434	5.1629612210402816e-9	-1.808178592933144e-5
VC	4	s	4	NA	435	2.5201745453464413e-9	-1.2249199967502198e-5
VC	4	s	4	NA	436	4.660794156855777e-9	-9.920967978662575e-6
VC	4	s	4	NA	437	4.453276469728165e-9	2.359670480579983e-6
VC	4	s	4	NA	438	3.5556025011247733e-9	3.827969408121641e-6
VC	4	s	4	NA	439	7.351656065673355e-9	1.7436652784749476e-6
VC	4	s	4	NA	440	4.18553475238595e-9	-2.5550221685906353e-6
VC	4	s	4	NA	441	7.339925677655548e-9	-1.00902384214844e-5
VC	4	s	4	NA	442	5.306666708435353e-9	-1.3546525720832331e-5
VC	4	s	4	NA	443	1.3966284193357607e-9	-1.0607852385405518e-5
VC	4	s	4	NA	444	3.2393059009639595e-9	-5.003008184228464e-6
VC	4	s	4	NA	445	5.294874007907662e-10	-1.1965484807356266e-5
VC	4	s	4	NA	446	3.5592106648342054e-9	-1.2207222501471327e-5
VC	4	s	4	NA	447	3.677034118675786e-9	-1.609962604705047e-5
VC	4	s	4	NA	448	1.7870897374130493e-9	-1.2335653782722183e-5
VC	4	s	4	NA	449	2.6985767871094926e-9	-8.240816331857927e-6
VC	4	s	4	NA	450	2.6215552393902638e-11	-6.535254428687063e-6
VC	4	s	4	NA	451	7.738289103701265e-9	-7.883647036573912e-6
VC	4	s	4	NA	452	6.541379572467585e-9	6.395738258027187e-7
VC	4	s	4	NA	453	9.939458420753202e-9	8.287619315132961e-7
VC	4	s	4	NA	454	1.7421451580799072e-9	-1.3947632048040445e-5
VC	4	s	4	NA	455	3.171646182692172e-9	-1.9368525128024274e-5
VC	4	s	4	NA	456	1.1589845394797078e-9	-9.248212022947344e-6
VC	4	s	4	NA	457	9.696318159713053e-10	-1.0677568270522008e-5
VC	4	s	4	NA	458	2.2153262506808057e-9	-1.7259389208409725e-5
VC	4	s	4	NA	459	4.874154623425408e-9	-7.02918385332507e-6
VC	4	s	4	NA	460	8.988682378555945e-9	-9.290553132219104e-6
VC	4	s	4	NA	461	7.0110235095779805e-9	-1.7510494931050225e-5
VC	4	s	4	NA	462	3.593262682181983e-8	-1.8097045128818247e-5
VC	4	s	4	NA	463	2.2318425646362717e-8	-1.0752142653027421e-5
VC	4	s	4	NA	464	9.715618278720248e-9	-1.303088588617704e-5
VC	4	s	4	NA	465	1.2491159894057563e-8	-8.245171032702566e-6
VC	4	s	4	NA	466	9.294213928168315e-9	-2.1040533725187778e-6
VC	4	s	4	NA	467	6.237802087600342e-9	-4.234940411873001e-6
VC	4	s	4	NA	468	1.2335285278950465e-8	-1.1735911847820868e-6
VC	4	s	4	NA	469	1.0343683250955308e-8	-1.9284112202247463e-5
VC	4	s	4	NA	470	4.255181662872422e-9	-1.6464634057333588e-5
VC	4	s	4	NA	471	2.1133780992161717e-10	-7.688047018062434e-6
VC	4	s	4	NA	472	2.0071823200442534e-9	-1.768842467761763e-5
VC	4	s	4	NA	473	7.300891049276599e-9	-1.573722050079357e-5
VC	4	s	4	NA	474	2.084899764994531e-9	-1.3252211797430615e-5
VC	4	s	4	NA	475	9.465590543742676e-9	-1.6022639881666303e-5
VC	4	s	4	NA	476	5.9341731360966955e-9	-2.0435734599212663e-5
VC	4	s	4	NA	477	6.941731639171968e-11	-1.526909657772447e-5
VC	4	s	4	NA	478	2.9911908937133378e-9	-2.8640861912276418e-5
VC	4	s	4	NA	479	1.7883799921065802e-9	-2.1796280108445952e-5
VC	4	s	4	NA	480	3.036809366100673e-9	-1.9105335535440928e-5
VC	4	s	4	NA	481	3.6588755071062188e-9	-2.121406566872436e-5
VC	4	s	4	NA	482	1.1150842307898502e-9	-1.5094258159693904e-5
VC	4	s	4	NA	483	1.8284845754712592e-9	-1.3685146053112386e-5
VC	4	s	4	NA	484	6.190862220359558e-9	-2.3821889255954224e-5
VC	4	s	4	NA	485	8.674564217364842e-9	-3.806122462475404e-5
VC	4	s	4	NA	486	2.4721280381571013e-9	-3.389539146779165e-5
VC	4	s	4	NA	487	3.7168434895142392e-9	-2.6185970864957107e-5
VC	4	s	4	NA	488	1.8335395992277106e-9	-3.0832690722787566e-5
VC	4	s	4	NA	489	9.836120504957216e-10	-2.7568674484060083e-5
VC	4	s	4	NA	490	6.050383634730725e-9	-2.366698400251903e-5
VC	4	s	4	NA	491	6.510021047938485e-9	-2.6817397278313715e-5
VC	4	s	4	NA	492	3.5162490488557406e-9	-2.4464668053767783e-5
VC	4	s	4	NA	493	1.5854547446891423e-9	-2.043906173994362e-5
VC	4	s	4	NA	494	1.2454600177614924e-9	-1.6408272929824014e-5
VC	4	s	4	NA	495	5.42784111971147e-9	-1.3849567140283259e-5
VC	4	s	4	NA	496	4.750869913191451e-9	-1.8599895274231444e-5
VC	4	s	4	NA	497	3.3710921883265162e-9	-1.2894960670026433e-5
VC	4	s	4	NA	498	7.0580143323471525e-9	-1.7398909519006596e-5
VC	4	s	4	NA	499	8.826732174909507e-9	-2.835476990348156e-5
VC	4	s	4	NA	500	2.967628940554908e-9	-2.5604514356033488e-5
VC	4	s	4	NA	501	1.4170497248379904e-9	-2.1242801970212712e-5
VC	4	s	4	NA	502	1.847120215942421e-9	-1.9057939055730268e-5
VC	4	s	4	NA	503	3.069283633075839e-9	-1.2409203312758e-5
VC	4	s	4	NA	504	1.9576787291969256e-9	-1.262161421436704e-5
VC	4	s	4	NA	505	4.736715075866134e-10	-2.6893276296165107e-5
VC	4	s	4	NA	506	2.163710961514433e-9	-3.4010909968220324e-5
VC	4	s	4	NA	507	1.2098168908131724e-8	-3.108849917266655e-5
VC	4	s	4	NA	508	7.365380017861207e-9	-2.115723007239165e-5
VC	4	s	4	NA	509	5.484091453115293e-9	-1.3949222783211241e-5
VC	4	s	4	NA	510	7.4046973426933675e-9	-2.683040312716734e-5
VC	4	s	4	NA	511	3.471120290113516e-9	-2.4940052756447565e-5
VC	4	s	4	NA	512	2.3527588910123713e-9	-2.5009289380615903e-5
VC	4	s	4	NA	513	9.298065582743523e-9	-2.8945100376565087e-5
VC	4	s	4	NA	514	7.528054942427856e-9	-3.154251594906256e-5
VC	4	s	4	NA	515	2.1853633599329873e-9	-2.3558013675606976e-5
VC	4	s	4	NA	516	2.413807623091233e-9	-1.4072564173167973e-5
VC	4	s	4	NA	517	9.811480412433716e-10	-1.492826846043434e-5
VC	4	s	4	NA	518	2.6113596505886427e-9	-1.8691339202111967e-5
VC	4	s	4	NA	519	4.505057095979934e-9	-2.1854139189676265e-5
VC	4	s	4	NA	520	1.003342807743314e-8	-3.239427770735495e-5
VC	4	s	4	NA	521	7.089641537877855e-9	-2.2936971287081924e-5
VC	4	s	4	NA	522	5.065993450120144e-9	-1.5299662861536745e-5
VC	4	s	4	NA	523	4.778657859351585e-9	-1.7905636627436622e-5
VC	4	s	4	NA	524	4.081479703009518e-9	-3.470789253507117e-5
VC	4	s	4	NA	525	1.7053366070780432e-9	-3.156334142255812e-5
VC	4	s	4	NA	526	3.7400523409309366e-9	-2.9164877076821707e-5
VC	4	s	4	NA	527	6.5822500666603325e-9	-2.4232650846241716e-5
VC	4	s	4	NA	528	1.0330268651336852e-8	-2.435550931880575e-5
VC	4	s	4	NA	529	1.0677763472629431e-8	-2.659185916611835e-5
VC	4	s	4	NA	530	4.876155618179444e-9	-2.6227908902100892e-5
VC	4	s	4	NA	531	4.905650161202029e-9	-2.0587060893151278e-5
VC	4	s	4	NA	532	3.962936005670988e-9	-1.7091773591489823e-5
VC	4	s	4	NA	533	2.326249839577662e-9	-2.431641274956566e-5
VC	4	s	4	NA	534	2.29252595829097e-9	-1.4502578803526483e-5
VC	4	s	4	NA	535	7.229075124419969e-9	-1.3715764360817878e-5
VC	4	s	4	NA	536	1.3428854214198026e-8	-2.1522587401389385e-5
VC	4	s	4	NA	537	1.1921119939450262e-8	-1.9531128977697944e-5
VC	4	s	4	NA	538	2.0492623104286805e-8	-2.0976908586374368e-5
VC	4	s	4	NA	539	1.3722358383104142e-8	-2.05828951275146e-5
VC	4	s	4	NA	540	3.4143272791303362e-9	-1.9146846784608185e-5
VC	4	s	4	NA	541	3.6931691067395364e-9	-1.1774764048200724e-5
VC	4	s	4	NA	542	6.465191026574367e-9	-1.3955658499392832e-5
VC	4	s	4	NA	543	1.8129323971381126e-8	-1.4291437353800205e-5
VC	4	s	4	NA	544	6.58626848121673e-9	-1.9497136023787946e-5
VC	4	s	4	NA	545	2.8522667904873513e-9	-3.415351456709237e-5
